03-27 03:44:30  start round match 
03-27 03:44:33  Looking for image: matching.png 
03-27 03:44:33  Still in matching 
03-27 03:44:35  Looking for image: matching.png 
03-27 03:44:36  Still in matching 
03-27 03:44:38  Looking for image: matching.png 
03-27 03:44:38  Still in matching 
03-27 03:44:41  Looking for image: matching.png 
03-27 03:44:41  Still in matching 
03-27 03:44:43  Looking for image: matching.png 
03-27 03:44:49  Not found matching.png, maybe match done 
03-27 03:44:51  Looking for image: matching.png 
03-27 03:44:56  Not found matching.png, maybe match done 
03-27 03:44:56  matching done 
03-27 03:45:11  Select card. 
03-27 03:45:16  Wait for succeed 
03-27 03:45:34  Looking for image: bk1.png 
03-27 03:45:57  Looking for image: bk1.png 
03-27 03:46:20  Looking for image: bk1.png 
03-27 03:46:25  I Give up 
03-27 03:46:38  Looking for image: bk1.png 
03-27 03:46:39  Total have win: 4/9 
03-27 03:46:39  Start Match 
03-27 03:46:41  start round match 
03-27 03:46:44  Looking for image: matching.png 
03-27 03:46:44  Still in matching 
03-27 03:46:46  Looking for image: matching.png 
03-27 03:46:47  Still in matching 
03-27 03:46:49  Looking for image: matching.png 
03-27 03:46:49  Still in matching 
03-27 03:46:52  Looking for image: matching.png 
03-27 03:46:53  Still in matching 
03-27 03:46:55  Looking for image: matching.png 
03-27 03:47:01  Not found matching.png, maybe match done 
03-27 03:47:03  Looking for image: matching.png 
03-27 03:47:08  Not found matching.png, maybe match done 
03-27 03:47:08  matching done 
03-27 03:47:23  Select card. 
03-27 03:47:29  Wait for succeed 
03-27 03:47:47  Looking for image: bk1.png 
03-27 03:48:10  Looking for image: bk1.png 
03-27 03:48:33  Looking for image: bk1.png 
03-27 03:48:34  I win this round 
03-27 03:48:34  Total have win: 5/10 
03-27 03:48:34  Start Match 
03-27 03:48:36  start round match 
03-27 03:48:38  Looking for image: matching.png 
03-27 03:48:39  Still in matching 
03-27 03:48:41  Looking for image: matching.png 
03-27 03:48:41  Still in matching 
03-27 03:48:44  Looking for image: matching.png 
03-27 03:48:44  Still in matching 
03-27 03:48:46  Looking for image: matching.png 
03-27 03:48:52  Not found matching.png, maybe match done 
03-27 03:48:54  Looking for image: matching.png 
03-27 03:49:00  Not found matching.png, maybe match done 
03-27 03:49:00  matching done 
03-27 03:49:15  Select card. 
03-27 03:49:20  Wait for succeed 
03-27 03:49:38  Looking for image: bk1.png 
03-27 03:50:02  Looking for image: bk1.png 
03-27 03:50:26  Looking for image: bk1.png 
03-27 03:50:31  I Give up 
03-27 03:50:43  Looking for image: bk1.png 
03-27 03:50:45  Total have win: 5/11 
03-27 03:50:45  Start Match 
03-27 03:50:47  start round match 
03-27 03:50:49  Looking for image: matching.png 
03-27 03:50:50  Still in matching 
03-27 03:50:52  Looking for image: matching.png 
03-27 03:50:52  Still in matching 
03-27 03:50:55  Looking for image: matching.png 
03-27 03:50:55  Still in matching 
03-27 03:50:57  Looking for image: matching.png 
03-27 03:51:03  Not found matching.png, maybe match done 
03-27 03:51:05  Looking for image: matching.png 
03-27 03:51:11  Not found matching.png, maybe match done 
03-27 03:51:11  matching done 
03-27 03:51:26  Select card. 
03-27 03:51:31  Wait for succeed 
03-27 03:51:49  Looking for image: bk1.png 
03-27 03:52:12  Looking for image: bk1.png 
03-27 03:52:35  Looking for image: bk1.png 
03-27 03:52:40  I Give up 
03-27 03:52:52  Looking for image: bk1.png 
03-27 03:52:54  Total have win: 5/12 
03-27 03:52:54  Start Match 
03-27 03:52:56  start round match 
03-27 03:52:58  Looking for image: matching.png 
03-27 03:52:59  Still in matching 
03-27 03:53:01  Looking for image: matching.png 
03-27 03:53:01  Still in matching 
03-27 03:53:04  Looking for image: matching.png 
03-27 03:53:04  Still in matching 
03-27 03:53:06  Looking for image: matching.png 
03-27 03:53:07  Still in matching 
03-27 03:53:09  Looking for image: matching.png 
03-27 03:53:15  Not found matching.png, maybe match done 
03-27 03:53:17  Looking for image: matching.png 
03-27 03:53:22  Not found matching.png, maybe match done 
03-27 03:53:22  matching done 
03-27 03:53:37  Select card. 
03-27 03:53:42  Wait for succeed 
03-27 03:54:00  Looking for image: bk1.png 
03-27 03:54:01  I win this round 
03-27 03:54:01  Total have win: 6/13 
03-27 03:54:01  Start Match 
03-27 03:54:03  start round match 
03-27 03:54:05  Looking for image: matching.png 
03-27 03:54:10  Not found matching.png, maybe match done 
03-27 03:54:12  Looking for image: matching.png 
03-27 03:54:14  Still in matching 
03-27 03:54:16  Looking for image: matching.png 
03-27 03:54:21  Not found matching.png, maybe match done 
03-27 03:54:21  matching done 
03-27 03:54:36  Select card. 
03-27 03:54:42  Wait for succeed 
03-27 03:55:00  Looking for image: bk1.png 
03-27 03:55:00  I win this round 
03-27 03:55:00  Total have win: 7/14 
03-27 03:55:00  Start Match 
03-27 03:55:02  start round match 
03-27 03:55:05  Looking for image: matching.png 
03-27 03:55:05  Still in matching 
03-27 03:55:07  Looking for image: matching.png 
03-27 03:55:08  Still in matching 
03-27 03:55:10  Looking for image: matching.png 
03-27 03:55:16  Not found matching.png, maybe match done 
03-27 03:55:18  Looking for image: matching.png 
03-27 03:55:23  Not found matching.png, maybe match done 
03-27 03:55:23  matching done 
03-27 03:55:38  Select card. 
03-27 03:55:43  Wait for succeed 
03-27 03:56:01  Looking for image: bk1.png 
03-27 03:56:02  I win this round 
03-27 03:56:02  Total have win: 8/15 
03-27 03:56:02  Start Match 
03-27 03:56:04  start round match 
03-27 03:56:06  Looking for image: matching.png 
03-27 03:56:11  Not found matching.png, maybe match done 
03-27 03:56:13  Looking for image: matching.png 
03-27 03:56:19  Not found matching.png, maybe match done 
03-27 03:56:19  matching done 
03-27 03:56:34  Select card. 
03-27 03:56:39  Wait for succeed 
03-27 03:56:57  Looking for image: bk1.png 
03-27 03:57:22  Looking for image: bk1.png 
03-27 03:57:22  I win this round 
03-27 03:57:22  Total have win: 9/16 
03-27 03:57:22  Start Match 
03-27 03:57:25  start round match 
03-27 03:57:27  Looking for image: matching.png 
03-27 03:57:27  Still in matching 
03-27 03:57:30  Looking for image: matching.png 
03-27 03:57:30  Still in matching 
03-27 03:57:32  Looking for image: matching.png 
03-27 03:57:33  Still in matching 
03-27 03:57:35  Looking for image: matching.png 
03-27 03:57:36  Still in matching 
03-27 03:57:38  Looking for image: matching.png 
03-27 03:57:38  Still in matching 
03-27 03:57:41  Looking for image: matching.png 
03-27 03:57:46  Not found matching.png, maybe match done 
03-27 03:57:48  Looking for image: matching.png 
03-27 03:57:53  Not found matching.png, maybe match done 
03-27 03:57:53  matching done 
03-27 03:58:08  Select card. 
03-27 03:58:14  Wait for succeed 
03-27 03:58:32  Looking for image: bk1.png 
03-27 03:58:32  I win this round 
03-27 03:58:32  Total have win: 10/17 
03-27 03:58:32  Start Match 
03-27 03:58:34  start round match 
03-27 03:58:37  Looking for image: matching.png 
03-27 03:58:37  Still in matching 
03-27 03:58:39  Looking for image: matching.png 
03-27 03:58:40  Still in matching 
03-27 03:58:42  Looking for image: matching.png 
03-27 03:58:48  Not found matching.png, maybe match done 
03-27 03:58:50  Looking for image: matching.png 
03-27 03:58:55  Not found matching.png, maybe match done 
03-27 03:58:55  matching done 
03-27 03:59:10  Select card. 
03-27 03:59:16  Wait for succeed 
03-27 03:59:34  Looking for image: bk1.png 
03-27 03:59:57  Looking for image: bk1.png 
03-27 04:00:20  Looking for image: bk1.png 
03-27 04:00:25  I Give up 
03-27 04:00:37  Looking for image: bk1.png 
03-27 04:00:45  Looking for image: bk1.png 
03-27 04:00:49  Total have win: 10/18 
03-27 04:00:49  Start Match 
03-27 04:00:51  start round match 
03-27 04:00:53  Looking for image: matching.png 
03-27 04:00:53  Still in matching 
03-27 04:00:56  Looking for image: matching.png 
03-27 04:00:56  Still in matching 
03-27 04:00:58  Looking for image: matching.png 
03-27 04:01:01  Still in matching 
03-27 04:01:03  Looking for image: matching.png 
03-27 04:01:09  Not found matching.png, maybe match done 
03-27 04:01:11  Looking for image: matching.png 
03-27 04:01:16  Not found matching.png, maybe match done 
03-27 04:01:16  matching done 
03-27 04:01:31  Select card. 
03-27 04:01:37  Wait for succeed 
03-27 04:01:55  Looking for image: bk1.png 
03-27 04:02:18  Looking for image: bk1.png 
03-27 04:02:41  Looking for image: bk1.png 
03-27 04:02:46  I Give up 
03-27 04:02:58  Looking for image: bk1.png 
03-27 04:03:00  Total have win: 10/19 
03-27 04:03:00  Start Match 
03-27 04:03:02  start round match 
03-27 04:03:04  Looking for image: matching.png 
03-27 04:03:05  Still in matching 
03-27 04:03:07  Looking for image: matching.png 
03-27 04:03:08  Still in matching 
03-27 04:03:10  Looking for image: matching.png 
03-27 04:03:10  Still in matching 
03-27 04:03:13  Looking for image: matching.png 
03-27 04:03:14  Still in matching 
03-27 04:03:16  Looking for image: matching.png 
03-27 04:03:22  Not found matching.png, maybe match done 
03-27 04:03:24  Looking for image: matching.png 
03-27 04:03:29  Not found matching.png, maybe match done 
03-27 04:03:29  matching done 
03-27 04:03:44  Select card. 
03-27 04:03:50  Wait for succeed 
03-27 04:04:08  Looking for image: bk1.png 
03-27 04:04:31  Looking for image: bk1.png 
03-27 04:04:54  Looking for image: bk1.png 
03-27 04:04:59  I Give up 
03-27 04:05:11  Looking for image: bk1.png 
03-27 04:05:13  Total have win: 10/20 
03-27 04:05:13  Start Match 
03-27 04:05:15  start round match 
03-27 04:05:17  Looking for image: matching.png 
03-27 04:05:18  Still in matching 
03-27 04:05:20  Looking for image: matching.png 
03-27 04:05:20  Still in matching 
03-27 04:05:23  Looking for image: matching.png 
03-27 04:05:23  Still in matching 
03-27 04:05:25  Looking for image: matching.png 
03-27 04:05:26  Still in matching 
03-27 04:05:28  Looking for image: matching.png 
03-27 04:05:34  Not found matching.png, maybe match done 
03-27 04:05:37  Looking for image: matching.png 
03-27 04:05:42  Not found matching.png, maybe match done 
03-27 04:05:42  matching done 
03-27 04:05:57  Select card. 
03-27 04:06:03  Wait for succeed 
03-27 04:06:21  Looking for image: bk1.png 
03-27 04:06:21  I win this round 
03-27 04:06:21  Total have win: 11/21 
03-27 04:06:21  Start Match 
03-27 04:06:23  start round match 
03-27 04:06:26  Looking for image: matching.png 
03-27 04:06:30  Not found matching.png, maybe match done 
03-27 04:06:32  Looking for image: matching.png 
03-27 04:06:38  Not found matching.png, maybe match done 
03-27 04:06:38  matching done 
03-27 04:06:53  Select card. 
03-27 04:06:58  Wait for succeed 
03-27 04:07:16  Looking for image: bk1.png 
03-27 04:07:16  I win this round 
03-27 04:07:16  Total have win: 12/22 
03-27 04:07:16  Start Match 
03-27 04:07:19  start round match 
03-27 04:07:21  Looking for image: matching.png 
03-27 04:07:21  Still in matching 
03-27 04:07:24  Looking for image: matching.png 
03-27 04:07:24  Still in matching 
03-27 04:07:26  Looking for image: matching.png 
03-27 04:07:27  Still in matching 
03-27 04:07:29  Looking for image: matching.png 
03-27 04:07:35  Not found matching.png, maybe match done 
03-27 04:07:37  Looking for image: matching.png 
03-27 04:07:43  Not found matching.png, maybe match done 
03-27 04:07:43  matching done 
03-27 04:07:58  Select card. 
03-27 04:08:03  Wait for succeed 
03-27 04:08:21  Looking for image: bk1.png 
03-27 04:08:45  Looking for image: bk1.png 
03-27 04:09:09  Looking for image: bk1.png 
03-27 04:09:15  I Give up 
03-27 04:09:27  Looking for image: bk1.png 
03-27 04:09:28  Total have win: 12/23 
03-27 04:09:28  Start Match 
03-27 04:09:31  start round match 
03-27 04:09:33  Looking for image: matching.png 
03-27 04:09:33  Still in matching 
03-27 04:09:36  Looking for image: matching.png 
03-27 04:09:36  Still in matching 
03-27 04:09:38  Looking for image: matching.png 
03-27 04:09:39  Still in matching 
03-27 04:09:41  Looking for image: matching.png 
03-27 04:09:46  Not found matching.png, maybe match done 
03-27 04:09:49  Looking for image: matching.png 
03-27 04:09:54  Not found matching.png, maybe match done 
03-27 04:09:54  matching done 
03-27 04:10:09  Select card. 
03-27 04:10:14  Wait for succeed 
03-27 04:10:32  Looking for image: bk1.png 
03-27 04:10:55  Looking for image: bk1.png 
03-27 04:11:19  Looking for image: bk1.png 
03-27 04:11:24  I Give up 
03-27 04:11:36  Looking for image: bk1.png 
03-27 04:11:38  Total have win: 12/24 
03-27 04:11:38  Start Match 
03-27 04:11:40  start round match 
03-27 04:11:42  Looking for image: matching.png 
03-27 04:11:43  Still in matching 
03-27 04:11:45  Looking for image: matching.png 
03-27 04:11:45  Still in matching 
03-27 04:11:48  Looking for image: matching.png 
03-27 04:11:53  Not found matching.png, maybe match done 
03-27 04:11:55  Looking for image: matching.png 
03-27 04:12:00  Not found matching.png, maybe match done 
03-27 04:12:00  matching done 
03-27 04:12:15  Select card. 
03-27 04:12:20  Wait for succeed 
03-27 04:12:38  Looking for image: bk1.png 
03-27 04:13:02  Looking for image: bk1.png 
03-27 04:13:25  Looking for image: bk1.png 
03-27 04:13:30  I Give up 
03-27 04:13:42  Looking for image: bk1.png 
03-27 04:13:43  Total have win: 12/25 
03-27 04:13:43  Start Match 
03-27 04:13:46  start round match 
03-27 04:13:48  Looking for image: matching.png 
03-27 04:13:48  Still in matching 
03-27 04:13:51  Looking for image: matching.png 
03-27 04:13:51  Still in matching 
03-27 04:13:53  Looking for image: matching.png 
03-27 04:13:59  Not found matching.png, maybe match done 
03-27 04:14:01  Looking for image: matching.png 
03-27 04:14:06  Not found matching.png, maybe match done 
03-27 04:14:06  matching done 
03-27 04:14:21  Select card. 
03-27 04:14:26  Wait for succeed 
03-27 04:14:44  Looking for image: bk1.png 
03-27 04:15:07  Looking for image: bk1.png 
03-27 04:15:31  Looking for image: bk1.png 
03-27 04:15:36  I Give up 
03-27 04:15:48  Looking for image: bk1.png 
03-27 04:15:49  Total have win: 12/26 
03-27 04:15:49  Start Match 
03-27 04:15:52  start round match 
03-27 04:15:54  Looking for image: matching.png 
03-27 04:15:54  Still in matching 
03-27 04:15:57  Looking for image: matching.png 
03-27 04:15:57  Still in matching 
03-27 04:15:59  Looking for image: matching.png 
03-27 04:16:00  Still in matching 
03-27 04:16:02  Looking for image: matching.png 
03-27 04:16:07  Not found matching.png, maybe match done 
03-27 04:16:10  Looking for image: matching.png 
03-27 04:16:15  Not found matching.png, maybe match done 
03-27 04:16:15  matching done 
03-27 04:16:30  Select card. 
03-27 04:16:35  Wait for succeed 
03-27 04:16:53  Looking for image: bk1.png 
03-27 04:29:48  Random Minute is :42 
03-27 04:29:48  Min hour: 3, Max hour: 23 
03-27 04:29:48  New day is coming 27 
03-27 04:29:48  It is Game time. 
03-27 04:29:48  Prepare Platform 
03-27 04:29:48  Platform is already running. 
03-27 04:30:21  Start Player successfully. 
03-27 04:30:21  Find postion, x=8, y=0 
03-27 04:30:23  Start Battle 
03-27 04:30:24  Saved Screen to file: 2018_03_27__04_30_23.png 
03-27 04:30:29  Check wide mode 
03-27 04:30:36  current is stand mode, does not need change 
03-27 04:30:41  File m_start.jpg exist, I will delete it first. 
03-27 04:30:41  Find postion, x=8, y=0 
03-27 04:30:41  Save screen for File m_start.jpg done. 
03-27 04:30:47  Total have win: 0/0 
03-27 04:30:47  Start Match 
03-27 04:30:50  start round match 
03-27 04:30:52  Looking for image: matching.png 
03-27 04:30:53  Still in matching 
03-27 04:30:55  Looking for image: matching.png 
03-27 04:30:56  Still in matching 
03-27 04:30:58  Looking for image: matching.png 
03-27 04:30:59  Still in matching 
03-27 04:31:01  Looking for image: matching.png 
03-27 04:31:02  Still in matching 
03-27 04:31:04  Looking for image: matching.png 
03-27 04:31:10  Not found matching.png, maybe match done 
03-27 04:31:13  Looking for image: matching.png 
03-27 04:31:20  Not found matching.png, maybe match done 
03-27 04:31:20  matching done 
03-27 04:31:35  Select card. 
03-27 04:31:40  Wait for succeed 
03-27 04:31:58  Looking for image: bk1.png 
03-27 04:31:58  I win this round 
03-27 04:31:58  Total have win: 1/1 
03-27 04:31:58  Start Match 
03-27 04:32:01  start round match 
03-27 04:32:03  Looking for image: matching.png 
03-27 04:32:04  Still in matching 
03-27 04:32:06  Looking for image: matching.png 
03-27 04:32:07  Still in matching 
03-27 04:32:09  Looking for image: matching.png 
03-27 04:32:10  Still in matching 
03-27 04:32:12  Looking for image: matching.png 
03-27 04:32:19  Not found matching.png, maybe match done 
03-27 04:32:21  Looking for image: matching.png 
03-27 04:32:28  Not found matching.png, maybe match done 
03-27 04:32:28  matching done 
03-27 04:32:43  Select card. 
03-27 04:32:48  Wait for succeed 
03-27 04:33:06  Looking for image: bk1.png 
03-27 04:33:30  Looking for image: bk1.png 
03-27 04:33:53  Looking for image: bk1.png 
03-27 04:33:58  I Give up 
03-27 04:34:11  Looking for image: bk1.png 
03-27 04:34:12  Total have win: 1/2 
03-27 04:34:12  Start Match 
03-27 04:34:14  start round match 
03-27 04:34:17  Looking for image: matching.png 
03-27 04:34:17  Still in matching 
03-27 04:34:19  Looking for image: matching.png 
03-27 04:34:20  Still in matching 
03-27 04:34:22  Looking for image: matching.png 
03-27 04:34:22  Still in matching 
03-27 04:34:25  Looking for image: matching.png 
03-27 04:34:30  Not found matching.png, maybe match done 
03-27 04:34:32  Looking for image: matching.png 
03-27 04:34:37  Not found matching.png, maybe match done 
03-27 04:34:37  matching done 
03-27 04:34:52  Select card. 
03-27 04:34:58  Wait for succeed 
03-27 04:35:16  Looking for image: bk1.png 
03-27 04:35:39  Looking for image: bk1.png 
03-27 04:36:02  Looking for image: bk1.png 
03-27 04:36:07  I Give up 
03-27 04:36:19  Looking for image: bk1.png 
03-27 04:36:21  Total have win: 1/3 
03-27 04:36:21  Start Match 
03-27 04:36:23  start round match 
03-27 04:36:25  Looking for image: matching.png 
03-27 04:36:26  Still in matching 
03-27 04:36:28  Looking for image: matching.png 
03-27 04:36:28  Still in matching 
03-27 04:36:30  Looking for image: matching.png 
03-27 04:36:31  Still in matching 
03-27 04:36:33  Looking for image: matching.png 
03-27 04:36:39  Not found matching.png, maybe match done 
03-27 04:36:41  Looking for image: matching.png 
03-27 04:36:46  Not found matching.png, maybe match done 
03-27 04:36:46  matching done 
03-27 04:37:01  Select card. 
03-27 04:37:06  Wait for succeed 
03-27 04:37:24  Looking for image: bk1.png 
03-27 04:37:48  Looking for image: bk1.png 
03-27 04:38:11  Looking for image: bk1.png 
03-27 04:38:16  I Give up 
03-27 04:38:28  Looking for image: bk1.png 
03-27 04:38:29  Total have win: 1/4 
03-27 04:38:29  Start Match 
03-27 04:38:32  start round match 
03-27 04:38:34  Looking for image: matching.png 
03-27 04:38:34  Still in matching 
03-27 04:38:37  Looking for image: matching.png 
03-27 04:38:37  Still in matching 
03-27 04:38:39  Looking for image: matching.png 
03-27 04:38:40  Still in matching 
03-27 04:38:42  Looking for image: matching.png 
03-27 04:38:48  Not found matching.png, maybe match done 
03-27 04:38:50  Looking for image: matching.png 
03-27 04:38:56  Not found matching.png, maybe match done 
03-27 04:38:56  matching done 
03-27 04:39:11  Select card. 
03-27 04:39:16  Wait for succeed 
03-27 04:39:34  Looking for image: bk1.png 
03-27 04:39:58  Looking for image: bk1.png 
03-27 04:40:21  Looking for image: bk1.png 
03-27 04:40:27  I Give up 
03-27 04:40:39  Looking for image: bk1.png 
03-27 04:40:40  Total have win: 1/5 
03-27 04:40:40  Start Match 
03-27 04:40:43  start round match 
03-27 04:40:45  Looking for image: matching.png 
03-27 04:40:49  Not found matching.png, maybe match done 
03-27 04:40:52  Looking for image: matching.png 
03-27 04:40:57  Not found matching.png, maybe match done 
03-27 04:40:57  matching done 
03-27 04:41:12  Select card. 
03-27 04:41:17  Wait for succeed 
03-27 04:41:35  Looking for image: bk1.png 
03-27 04:41:58  Looking for image: bk1.png 
03-27 04:42:22  Looking for image: bk1.png 
03-27 04:42:27  I Give up 
03-27 04:42:39  Looking for image: bk1.png 
03-27 04:42:43  Total have win: 1/6 
03-27 04:42:43  Start Match 
03-27 04:42:45  start round match 
03-27 04:42:47  Looking for image: matching.png 
03-27 04:42:48  Still in matching 
03-27 04:42:50  Looking for image: matching.png 
03-27 04:42:50  Still in matching 
03-27 04:42:53  Looking for image: matching.png 
03-27 04:42:53  Still in matching 
03-27 04:42:55  Looking for image: matching.png 
03-27 04:42:58  Still in matching 
03-27 04:43:00  Looking for image: matching.png 
03-27 04:43:05  Not found matching.png, maybe match done 
03-27 04:43:07  Looking for image: matching.png 
03-27 04:43:12  Not found matching.png, maybe match done 
03-27 04:43:12  matching done 
03-27 04:43:27  Select card. 
03-27 04:43:33  Wait for succeed 
03-27 04:43:51  Looking for image: bk1.png 
03-27 04:43:51  I win this round 
03-27 04:43:51  Total have win: 2/7 
03-27 04:43:51  Start Match 
03-27 04:43:54  start round match 
03-27 04:43:56  Looking for image: matching.png 
03-27 04:44:00  Not found matching.png, maybe match done 
03-27 04:44:02  Looking for image: matching.png 
03-27 04:44:08  Not found matching.png, maybe match done 
03-27 04:44:08  matching done 
03-27 04:44:23  Select card. 
03-27 04:44:28  Wait for succeed 
03-27 04:44:46  Looking for image: bk1.png 
03-27 04:45:09  Looking for image: bk1.png 
03-27 04:45:32  Looking for image: bk1.png 
03-27 04:45:37  I Give up 
03-27 04:45:49  Looking for image: bk1.png 
03-27 04:45:51  Total have win: 2/8 
03-27 04:45:51  Start Match 
03-27 04:45:53  start round match 
03-27 04:45:55  Looking for image: matching.png 
03-27 04:45:56  Still in matching 
03-27 04:45:58  Looking for image: matching.png 
03-27 04:45:59  Still in matching 
03-27 04:46:01  Looking for image: matching.png 
03-27 04:46:03  Still in matching 
03-27 04:46:06  Looking for image: matching.png 
03-27 04:46:11  Not found matching.png, maybe match done 
03-27 04:46:13  Looking for image: matching.png 
03-27 04:46:18  Not found matching.png, maybe match done 
03-27 04:46:18  matching done 
03-27 04:46:33  Select card. 
03-27 04:46:38  Wait for succeed 
03-27 04:46:57  Looking for image: bk1.png 
03-27 04:47:20  Looking for image: bk1.png 
03-27 04:47:43  Looking for image: bk1.png 
03-27 04:47:48  I Give up 
03-27 04:48:00  Looking for image: bk1.png 
03-27 04:48:01  Total have win: 2/9 
03-27 04:48:01  Start Match 
03-27 04:48:04  start round match 
03-27 04:48:06  Looking for image: matching.png 
03-27 04:48:10  Not found matching.png, maybe match done 
03-27 04:48:12  Looking for image: matching.png 
03-27 04:48:18  Not found matching.png, maybe match done 
03-27 04:48:18  matching done 
03-27 04:48:33  Select card. 
03-27 04:48:38  Wait for succeed 
03-27 04:48:56  Looking for image: bk1.png 
03-27 04:49:20  Looking for image: bk1.png 
03-27 04:49:20  I win this round 
03-27 04:49:20  Total have win: 3/10 
03-27 04:49:20  Start Match 
03-27 04:49:22  start round match 
03-27 04:49:25  Looking for image: matching.png 
03-27 04:49:29  Not found matching.png, maybe match done 
03-27 04:49:31  Looking for image: matching.png 
03-27 04:49:37  Not found matching.png, maybe match done 
03-27 04:49:37  matching done 
03-27 04:49:52  Select card. 
03-27 04:49:57  Wait for succeed 
03-27 04:50:15  Looking for image: bk1.png 
03-27 04:50:38  Looking for image: bk1.png 
03-27 04:51:01  Looking for image: bk1.png 
03-27 04:51:06  I Give up 
03-27 04:51:18  Looking for image: bk1.png 
03-27 04:51:20  Total have win: 3/11 
03-27 04:51:20  Start Match 
03-27 04:51:22  start round match 
03-27 04:51:24  Looking for image: matching.png 
03-27 04:51:25  Still in matching 
03-27 04:51:27  Looking for image: matching.png 
03-27 04:51:28  Still in matching 
03-27 04:51:30  Looking for image: matching.png 
03-27 04:51:30  Still in matching 
03-27 04:51:33  Looking for image: matching.png 
03-27 04:51:34  Still in matching 
03-27 04:51:36  Looking for image: matching.png 
03-27 04:51:42  Not found matching.png, maybe match done 
03-27 04:51:44  Looking for image: matching.png 
03-27 04:51:49  Not found matching.png, maybe match done 
03-27 04:51:49  matching done 
03-27 04:52:04  Select card. 
03-27 04:52:10  Wait for succeed 
03-27 04:52:28  Looking for image: bk1.png 
03-27 04:52:51  Looking for image: bk1.png 
03-27 04:53:14  Looking for image: bk1.png 
03-27 04:53:19  I Give up 
03-27 04:53:31  Looking for image: bk1.png 
03-27 04:53:33  Total have win: 3/12 
03-27 04:53:33  Start Match 
03-27 04:53:35  start round match 
03-27 04:53:37  Looking for image: matching.png 
03-27 04:53:38  Still in matching 
03-27 04:53:40  Looking for image: matching.png 
03-27 04:53:41  Still in matching 
03-27 04:53:43  Looking for image: matching.png 
03-27 04:53:43  Still in matching 
03-27 04:53:46  Looking for image: matching.png 
03-27 04:53:47  Still in matching 
03-27 04:53:49  Looking for image: matching.png 
03-27 04:53:55  Not found matching.png, maybe match done 
03-27 04:53:57  Looking for image: matching.png 
03-27 04:54:02  Not found matching.png, maybe match done 
03-27 04:54:02  matching done 
03-27 04:54:17  Select card. 
03-27 04:54:22  Wait for succeed 
03-27 04:54:40  Looking for image: bk1.png 
03-27 04:54:41  I win this round 
03-27 04:54:41  Total have win: 4/13 
03-27 04:54:41  Start Match 
03-27 04:54:43  start round match 
03-27 04:54:45  Looking for image: matching.png 
03-27 04:54:46  Still in matching 
03-27 04:54:48  Looking for image: matching.png 
03-27 04:54:49  Still in matching 
03-27 04:54:51  Looking for image: matching.png 
03-27 04:54:51  Still in matching 
03-27 04:54:54  Looking for image: matching.png 
03-27 04:54:54  Still in matching 
03-27 04:54:56  Looking for image: matching.png 
03-27 04:55:02  Not found matching.png, maybe match done 
03-27 04:55:04  Looking for image: matching.png 
03-27 04:55:10  Not found matching.png, maybe match done 
03-27 04:55:10  matching done 
03-27 04:55:25  Select card. 
03-27 04:55:30  Wait for succeed 
03-27 04:55:48  Looking for image: bk1.png 
03-27 04:56:12  Looking for image: bk1.png 
03-27 04:56:36  Looking for image: bk1.png 
03-27 04:56:41  I Give up 
03-27 04:56:54  Looking for image: bk1.png 
03-27 04:56:55  Total have win: 4/14 
03-27 04:56:55  Start Match 
03-27 04:56:57  start round match 
03-27 04:56:59  Looking for image: matching.png 
03-27 04:57:00  Still in matching 
03-27 04:57:02  Looking for image: matching.png 
03-27 04:57:03  Still in matching 
03-27 04:57:05  Looking for image: matching.png 
03-27 04:57:07  Still in matching 
03-27 04:57:10  Looking for image: matching.png 
03-27 04:57:15  Not found matching.png, maybe match done 
03-27 04:57:17  Looking for image: matching.png 
03-27 04:57:22  Not found matching.png, maybe match done 
03-27 04:57:22  matching done 
03-27 04:57:37  Select card. 
03-27 04:57:43  Wait for succeed 
03-27 04:58:01  Looking for image: bk1.png 
03-27 04:58:04  I win this round 
03-27 04:58:04  Total have win: 5/15 
03-27 04:58:04  Start Match 
03-27 04:58:07  start round match 
03-27 04:58:09  Looking for image: matching.png 
03-27 04:58:09  Still in matching 
03-27 04:58:12  Looking for image: matching.png 
03-27 04:58:12  Still in matching 
03-27 04:58:14  Looking for image: matching.png 
03-27 04:58:15  Still in matching 
03-27 04:58:17  Looking for image: matching.png 
03-27 04:58:23  Not found matching.png, maybe match done 
03-27 04:58:25  Looking for image: matching.png 
03-27 04:58:31  Not found matching.png, maybe match done 
03-27 04:58:31  matching done 
03-27 04:58:46  Select card. 
03-27 04:58:51  Wait for succeed 
03-27 04:59:09  Looking for image: bk1.png 
03-27 04:59:09  I win this round 
03-27 04:59:09  Total have win: 6/16 
03-27 04:59:09  Start Match 
03-27 04:59:12  start round match 
03-27 04:59:14  Looking for image: matching.png 
03-27 04:59:14  Still in matching 
03-27 04:59:17  Looking for image: matching.png 
03-27 04:59:17  Still in matching 
03-27 04:59:19  Looking for image: matching.png 
03-27 04:59:20  Still in matching 
03-27 04:59:22  Looking for image: matching.png 
03-27 04:59:27  Not found matching.png, maybe match done 
03-27 04:59:30  Looking for image: matching.png 
03-27 04:59:35  Not found matching.png, maybe match done 
03-27 04:59:35  matching done 
03-27 04:59:50  Select card. 
03-27 04:59:55  Wait for succeed 
03-27 05:00:13  Looking for image: bk1.png 
03-27 05:00:36  Looking for image: bk1.png 
